question_id,subject,model,mode,model_extracted_output,correct_answer,correct,notes,request_time_ms
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 8.4,Materials: Metals,openai/o4-mini,text_only,1.9\times10^{15},1.22E+16,N,llm_only,15082
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 8.5,Properties: Optical,openai/o4-mini,text_only,80.6,80.5,N,llm_only,9175
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 8.6,Materials: Glasses,openai/o4-mini,text_only,"(93.0,\;94.1)","(96.4, 97.0)",N,llm_only,27557
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 8.7,Materials: Semiconductors,openai/o4-mini,text_only,"(2.45,\;3.07\times10^{5})","(2.45, 3.1e7)",N,llm_only,27226
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 9.1,Properties: Optical,openai/o4-mini,text_only,"(18,11.5)","(17, 11.458)",N,llm_only,16263
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 9.4,Materials: Semiconductors,openai/o4-mini,text_only,2.72\times10^{-3},2.72,N,llm_only,12777
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 10.3,Materials: Ceramics,openai/o4-mini,text_only,"(0.0251,\;500,\;7.225\times10^{-5},\;0.145)","(25.1 \times 10^{-3}, 5000, 7.225 \times 10^{-5}, 0.145)",N,llm_only,15335
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 10.5,Materials: Metals,openai/o4-mini,text_only,"(0.77,\;0.484)","(0.77,  112.2)",N,llm_only,12007
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 10.6,Materials: Polymers,openai/o4-mini,text_only,4.0\times10^3,4058,N,llm_only,14228
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 11.2,Materials: Metals,openai/o4-mini,text_only,4,4,Y,llm_only,13477
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 11.3,Materials: Metals,openai/o4-mini,text_only,"(8.38\times10^{-4},0.754)","(8.38 \times 10^{-4}, 0.838)",N,llm_only,16741
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 11.5,Materials: Metals,openai/o4-mini,text_only,0.64,0.64,N,llm_only,17576
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 11.6,Materials: Elastomers,openai/o4-mini,text_only,2.85\times10^{-8},28.5,N,llm_only,11351
Electronic_Magnetic_and_Optical_Materials_Fulay_Example 11.7,Materials: Metals,openai/o4-mini,text_only,"\left(3.77\times10^{-4},\;3.77,\;2.10\times10^{4},\;0.88\right)","(3.78 \times 10^{-4}, 3.78, 21000, 0.88)",Y,llm_only,12919
Fundamentals_of_Materials_Instructors_Example 2.2,Materials: Semiconductors,openai/o4-mini,text_only,28.0854,28.0854,N,llm_only,15836
Fundamentals_of_Materials_Instructors_Example 2.3,Materials: Metals,openai/o4-mini,text_only,65.40,65.400,Y,llm_only,22655
Fundamentals_of_Materials_Instructors_Example 2.4,Materials: Metals,openai/o4-mini,text_only,"(0.043,0.957)","(0.043, 0.957)",Y,llm_only,12751
Fundamentals_of_Materials_Instructors_Example 2.5,Structures: Composites,openai/o4-mini,text_only,"\bigl(1.66054\times10^{-24},\;2.7316\times10^{26}\bigr)","(1.66e-24, 2.73e26)",Y,llm_only,19416
Fundamentals_of_Materials_Instructors_Example 2.15,Fundamental: Diffusion & Kinetics,openai/o4-mini,text_only,5.91\times10^{-10},5.91E-10,N,llm_only,13307
Fundamentals_of_Materials_Instructors_Example 2.16,Fundamental: Phase Diagram,openai/o4-mini,text_only,"(-1.10\times10^{-8},\;1.10\times10^{-8})","(1.10e-8, -1.10e-8)",N,llm_only,12260
Fundamentals_of_Materials_Instructors_Example 2.17,Materials: Metals,openai/o4-mini,text_only,0.155,0.155,Y,llm_only,20024
Fundamentals_of_Materials_Instructors_Example 2.18,Materials: Metals,openai/o4-mini,text_only,-\frac{n-1}{n}A\Bigl(\frac{A}{nB}\Bigr)^{\!1/(n-1)},"$$
E{0}=-\frac{A}{\left(\frac{A}{n B}\right)^{1 /(1-n)}}+\frac{B}{\left(\frac{A}{n B}\right)^{n /(1-n)}}
$$",N,llm_only,15021
Fundamentals_of_Materials_Instructors_Example 2.21,Materials: Metals,openai/o4-mini,text_only,"\bigl(De^{-r_{0}/\rho}\bigl(1-\tfrac{r_{0}}{\rho}\bigr),\;\tfrac{C(\rho - r_{0})}{r_{0}^{2}}\bigr)","($$E{0}=D\left(1-\frac{r{0}}{\rho}\right) \exp \left(-\frac{r{0}}{\rho}\right)$$, $$E{0}=\frac{C}{r{0}}\left(\frac{\rho}{r{0}}-1\right)$$)",Y,llm_only,12294
Fundamentals_of_Materials_Instructors_Example 2.26,Materials: Metals,openai/o4-mini,text_only,0,0,N,llm_only,7716
Fundamentals_of_Materials_Instructors_Example 3.2,Materials: Metals,openai/o4-mini,text_only,1.21\times10^{-28},1.213E-28,Y,llm_only,14378
Fundamentals_of_Materials_Instructors_Example 3.3,Fundamental: Crystal Structure,openai/o4-mini,text_only,a=\frac{4R}{\sqrt{3}},"$$
a=\frac{4 R}{\sqrt{3}}
$$",Y,llm_only,11181
Fundamentals_of_Materials_Instructors_Example 3.4,Materials: Semiconductors,openai/o4-mini,text_only,1.633,1.633,Y,llm_only,14926
Fundamentals_of_Materials_Instructors_Example 3.6,Fundamental: Crystal Structure,openai/o4-mini,text_only,0.7405,0.74,N,llm_only,16749
Fundamentals_of_Materials_Instructors_Example 3.7,Materials: Metals,openai/o4-mini,text_only,10.20,10.22,N,llm_only,29579
Fundamentals_of_Materials_Instructors_Example 3.8,Fundamental: Crystal Structure,openai/o4-mini,text_only,2.59,2.59,Y,llm_only,17104
Fundamentals_of_Materials_Instructors_Example 3.9,Materials: Metals,openai/o4-mini,text_only,1.38\times10^{-8},0.138,Y,llm_only,16824
Fundamentals_of_Materials_Instructors_Example 3.10,Materials: Metals,openai/o4-mini,text_only,1.43\times10^{-10},0.143,N,llm_only,16888
Fundamentals_of_Materials_Instructors_Example 3.12,Materials: Metals,openai/o4-mini,text_only,"(1.058\times10^{-28},4.667\times10^{-10})","(1.058e-28, 0.468)",N,llm_only,39732
Fundamentals_of_Materials_Instructors_Example 3.13,Materials: Metals,openai/o4-mini,text_only,"(1.392\times10^{-22},7.545\times10^{-8})","(1.39e-22, 0.521)",N,llm_only,55670
Fundamentals_of_Materials_Instructors_Example 3.17,Fundamental: Crystal Structure,openai/o4-mini,text_only,0.54,0.536,N,llm_only,20230
Fundamentals_of_Materials_Instructors_Example 3.18,Fundamental: Crystal Structure,openai/o4-mini,text_only,"(4,7.31)","(4.0, 7.31)",Y,llm_only,19687
Fundamentals_of_Materials_Instructors_Example 3.19,Materials: Metals,openai/o4-mini,text_only,"(0.04867,\;1.845)","(4.87e-23, 1.84)",N,llm_only,11698
Fundamentals_of_Materials_Instructors_Example 3.20,Materials: Metals,openai/o4-mini,text_only,1.607\times 10^{-8},0.160,N,llm_only,54890
Fundamentals_of_Materials_Instructors_Example 3.21,Materials: Metals,openai/o4-mini,text_only,6.64\times10^{-2},6.64E-02,Y,llm_only,12379
Fundamentals_of_Materials_Instructors_Example 3.23,Materials: Metals,openai/o4-mini,text_only,0.225,0.225,N,llm_only,6876
Fundamentals_of_Materials_Instructors_Example 3.25,Materials: Metals,openai/o4-mini,text_only,\sqrt{3}-1,0.732,Y,llm_only,18566
Fundamentals_of_Materials_Instructors_Example 3.28,Materials: Metals,openai/o4-mini,text_only,0.794,0.793,N,llm_only,29835
Fundamentals_of_Materials_Instructors_Example 3.29,Materials: Metals,openai/o4-mini,text_only,0.842,0.842,Y,llm_only,21079
Fundamentals_of_Materials_Instructors_Example 3.31,Materials: Metals,openai/o4-mini,text_only,6.8,6.80,N,llm_only,17792
Fundamentals_of_Materials_Instructors_Example 3.32,Materials: Metals,openai/o4-mini,text_only,4.38\times10^{-8},0.437,N,llm_only,17516
Fundamentals_of_Materials_Instructors_Example 3.33,Materials: Glasses,openai/o4-mini,text_only,"(8,16)","(8, 16)",N,llm_only,14795
Fundamentals_of_Materials_Instructors_Example 3.34,Materials: Metals,openai/o4-mini,text_only,4.19,4.21,Y,llm_only,19372
Fundamentals_of_Materials_Instructors_Example 3.37,Materials: Metals,openai/o4-mini,text_only,0.685,0.686,Y,llm_only,18895
Fundamentals_of_Materials_Instructors_Example 3.39,Materials: Semiconductors,openai/o4-mini,text_only,109.47,109.48,N,llm_only,12701
Fundamentals_of_Materials_Instructors_Example 3.40,Materials: Semiconductors,openai/o4-mini,text_only,3.55,3.54,N,llm_only,13706
Fundamentals_of_Materials_Instructors_Example 3.41,Materials: Metals,openai/o4-mini,text_only,4.10,4.11,Y,llm_only,15541
Fundamentals_of_Materials_Instructors_Example 3.43,Materials: Metals,openai/o4-mini,text_only,-1.12\,1.19,N,llm_only,32380
Fundamentals_of_Materials_Instructors_Example 3.59,Materials: Metals,openai/o4-mini,text_only,"([110],[110])","([1 1 0], [1 1 0])",N,llm_only,15325
Fundamentals_of_Materials_Instructors_Example 3.60,Materials: Metals,openai/o4-mini,text_only,"((4,3,6),(4,3,6))","([4 3 6], [4 3 6])",Y,llm_only,17760
Fundamentals_of_Materials_Instructors_Example 3.62,Fundamental: Crystal Structure,openai/o4-mini,text_only,"([11-20],[000-1])","([1 1 -2 0], [0 0 0 -1])",Y,llm_only,13549
Fundamentals_of_Materials_Instructors_Example 3.77,Materials: Metals,openai/o4-mini,text_only,"(1\;1\;-2\;1),\;(0\;-1\;1\;2)","((1 1 -2 1), (0 -1 1 2))",Y,llm_only,14174
Fundamentals_of_Materials_Instructors_Example 3.80,Materials: Metals,openai/o4-mini,text_only,"\left(\frac{1}{2R\sqrt2},\frac{1}{2R\sqrt6},2.76,1.59\right)","($\frac{1}{2 R \sqrt{2}}$, $\frac{1}{2 R \sqrt{6}}$, 2.76e9, 1.59e9)",Y,llm_only,22022
Fundamentals_of_Materials_Instructors_Example 3.81,Materials: Metals,openai/o4-mini,text_only,"\left(\frac{\sqrt6}{4R},\;\frac{3}{4R},\;4.94,\;6.05\right)","($\frac{\sqrt{3}}{4R\sqrt{2}}$, $\frac{1}{2 R}$, 2.47e9, 4.03e9)",N,llm_only,23108
Fundamentals_of_Materials_Instructors_Example 3.82,Materials: Metals,openai/o4-mini,text_only,"\bigl(\tfrac{1}{4R^2},\;\tfrac{\sqrt3}{6R^2},\;12.23,\;14.11\bigr)","($\frac{1}{4R^2}$, $\frac{1}{2 R^{2} \sqrt{3}}$, 12.23, 14.12)",N,llm_only,29258
Fundamentals_of_Materials_Instructors_Example 3.83,Materials: Metals,openai/o4-mini,text_only,"\left(\frac{3}{16R^2},\;\frac{3\sqrt{2}}{16R^2},\;10.14,\;14.34\right)","($\frac{3}{16 R^{2}}$, $\frac{3}{8 R^{2} \sqrt{2}}$,1.014e19, 1.434e19)",Y,llm_only,56920
Fundamentals_of_Materials_Instructors_Example 3.84,Materials: Metals,openai/o4-mini,text_only,"\bigl(\frac{1}{3\sqrt{3}R^2},\;9.16\bigr)","($\frac{1}{2 R^{2} \sqrt{3}}$, 1.373e19)",N,llm_only,16848
Fundamentals_of_Materials_Instructors_Example 3.86,Materials: Semiconductors,openai/o4-mini,text_only,\tfrac{2}{3},2/3,Y,llm_only,6975
Fundamentals_of_Materials_Instructors_Example 3.87,Materials: Ceramics,openai/o4-mini,text_only,\tfrac{1}{3},1/2,N,llm_only,20045
Fundamentals_of_Materials_Instructors_Example 3.88,Materials: Metals,openai/o4-mini,text_only,"\bigl(0,\tfrac{2}{3}\bigr)","(0, 2/3)",N,llm_only,14757
Fundamentals_of_Materials_Instructors_Example 3.90,Materials: Metals,openai/o4-mini,text_only,"\bigl(1/d_{hkl}^{2} = (h^{2}+k^{2}+l^{2})/a^{2},\;1/d_{hkl}^{2} = (h^{2}+k^{2})/a^{2}+l^{2}/c^{2}\bigr)","($\frac{1}{d{h k l}^{2}}=\frac{h^{2}+k^{2}+l^{2}}{a^{2}}$, $\frac{1}{d{h k l}^{2}}=\frac{h^{2}+k^{2}}{a^{2}}+\frac{l^{2}}{c^{2}}$)",Y,llm_only,8487
Fundamentals_of_Materials_Instructors_Example 3.91,Materials: Metals,openai/o4-mini,text_only,0.2865,0.2860,Y,llm_only,13355
Fundamentals_of_Materials_Instructors_Example 3.92,Materials: Metals,openai/o4-mini,text_only,"(1.655,\;1.170)","(0.1655, 0.1170)",Y,llm_only,14900
Fundamentals_of_Materials_Instructors_Example 3.93,Materials: Metals,openai/o4-mini,text_only,22.95,45.88,N,llm_only,14192
Fundamentals_of_Materials_Instructors_Example 3.94,Materials: Metals,openai/o4-mini,text_only,56.96,56.84,Y,llm_only,9956
Fundamentals_of_Materials_Instructors_Example 3.95,Materials: Metals,openai/o4-mini,text_only,"(0.1147,0.1345)","(0.1147, 0.1345)",Y,llm_only,18483
Fundamentals_of_Materials_Instructors_Example 3.96,Materials: Metals,openai/o4-mini,text_only,"(0.1346, 0.1427)","(0.1348, 0.1429)",N,llm_only,14017
Fundamentals_of_Materials_Instructors_Example 3.97,Materials: Metals,openai/o4-mini,text_only,(111),(1 1 1),Y,llm_only,17701
Fundamentals_of_Materials_Instructors_Example 3.98,Materials: Metals,openai/o4-mini,text_only,310,(3 1 0),N,llm_only,11067
Fundamentals_of_Materials_Instructors_Example 3.104,Materials: Metals,openai/o4-mini,text_only,1.22\times10^{-10},0.122,N,llm_only,30963
Fundamentals_of_Materials_Instructors_Example 3.106,Materials: Metals,openai/o4-mini,text_only,1.76,0.219,N,llm_only,14301
Fundamentals_of_Materials_Instructors_Example 4.5,Materials: Polymers,openai/o4-mini,text_only,"(49800,55200,498)","(49800, 55200, 498)",Y,llm_only,18608
Fundamentals_of_Materials_Instructors_Example 4.6,Materials: Polymers,openai/o4-mini,text_only,"(47720,53720)","(47720, 53720)",Y,llm_only,12822
Fundamentals_of_Materials_Instructors_Example 4.8,Materials: Polymers,openai/o4-mini,text_only,29.1,29.0,Y,llm_only,16359
Fundamentals_of_Materials_Instructors_Example 4.10,Materials: Polymers,openai/o4-mini,text_only,"(1.12\times10^{6},1.38\times10^{6})","(795000, 474600)",N,llm_only,57390
Fundamentals_of_Materials_Instructors_Example 4.16,Materials: Polymers,openai/o4-mini,text_only,"9346\text{ AN},9346\text{ BD}",9333,N,llm_only,15485
Fundamentals_of_Materials_Instructors_Example 4.20,Materials: Polymers,openai/o4-mini,text_only,"(0.4466,0.5534)","(0.45, 0.55)",N,llm_only,10199
Fundamentals_of_Materials_Instructors_Example 4.25,Materials: Polymers,openai/o4-mini,text_only,"(1.446,\;1.296,\;57.3)","(1.450, 1.300, 57.4)",Y,llm_only,16495
Fundamentals_of_Materials_Instructors_Example 4.26,Materials: Polymers,openai/o4-mini,text_only,"(0.837,\;0.944,\;0.917)","(0.841, 0.946, 0.917)",N,llm_only,16539
Fundamentals_of_Materials_Instructors_Example 5.1,Materials: Metals,openai/o4-mini,text_only,1.16\times10^{23},1.156E+23,Y,llm_only,9461
Fundamentals_of_Materials_Instructors_Example 5.2,Materials: Metals,openai/o4-mini,text_only,4.41\times10^{-4},4.41E-04,N,llm_only,12451
Fundamentals_of_Materials_Instructors_Example 5.3,Materials: Metals,openai/o4-mini,text_only,"\bigl(4.6\times10^{-4},\;6.0\times10^{-16},\;7.6\times10^{11}\bigr)","(4.56e-4, 6.08e-16, 7.5e11)",Y,llm_only,19130
Fundamentals_of_Materials_Instructors_Example 5.4,Materials: Metals,openai/o4-mini,text_only,3.5\times10^{24},3.52E+24,Y,llm_only,16409
Fundamentals_of_Materials_Instructors_Example 5.5,Materials: Metals,openai/o4-mini,text_only,1.40,1.40,N,llm_only,14113
Fundamentals_of_Materials_Instructors_Example 5.7,Materials: Metals,openai/o4-mini,text_only,1.6\times10^{-5},7.87E-06,N,llm_only,17742
Fundamentals_of_Materials_Instructors_Example 5.8,Materials: Metals,openai/o4-mini,text_only,8.2\times10^{23},8.24E+23,Y,llm_only,22850
Fundamentals_of_Materials_Instructors_Example 5.21,Materials: Metals,openai/o4-mini,text_only,"(0.0361,0.97)","(0.036, 0.97)",N,llm_only,10649
Fundamentals_of_Materials_Instructors_Example 5.23,Materials: Metals,openai/o4-mini,text_only,"(87.9,12.1)","(87.9, 12.1)",Y,llm_only,15048
Fundamentals_of_Materials_Instructors_Example 5.24,Materials: Metals,openai/o4-mini,text_only,"(3.23,96.77)","(3.23, 96.77)",N,llm_only,9953
Fundamentals_of_Materials_Instructors_Example 5.25,Materials: Metals,openai/o4-mini,text_only,"(1.686,\;98.314)","(1.68, 98.32)",N,llm_only,9139
Fundamentals_of_Materials_Instructors_Example 5.26,Materials: Metals,openai/o4-mini,text_only,"(98.87,\;0.19,\;0.94)","(98.87, 0.19, 0.94)",Y,llm_only,15541
Fundamentals_of_Materials_Instructors_Example 5.27,Materials: Metals,openai/o4-mini,text_only,"(41.95,58.05)","(41.9, 58.1)",N,llm_only,13117
Fundamentals_of_Materials_Instructors_Example 5.28,Materials: Metals,openai/o4-mini,text_only,"(44.79,46.15,9.06)","(44.8, 46.2, 9.0)",Y,llm_only,23668
Fundamentals_of_Materials_Instructors_Example 5.30,Materials: Metals,openai/o4-mini,text_only,3.30\times10^{28},3.3E+28,N,llm_only,9826
Fundamentals_of_Materials_Instructors_Example 5.31,Materials: Metals,openai/o4-mini,text_only,8.33\times10^{28},8.33E+28,Y,llm_only,12644
Fundamentals_of_Materials_Instructors_Example 5.32,Materials: Metals,openai/o4-mini,text_only,19.6,19.6,N,llm_only,11554
Fundamentals_of_Materials_Instructors_Example 5.33,Materials: Semiconductors,openai/o4-mini,text_only,2.6\times10^{-6},2.57E-06,N,llm_only,16897
Fundamentals_of_Materials_Instructors_Example 5.34,Materials: Metals,openai/o4-mini,text_only,4.38,4.38,Y,llm_only,11624
Fundamentals_of_Materials_Instructors_Example 5.38,Materials: Metals,openai/o4-mini,text_only,1.73\times10^{22},1.73E+22,Y,llm_only,11499
Fundamentals_of_Materials_Instructors_Example 5.39,Materials: Metals,openai/o4-mini,text_only,1.02\times10^{22},1.02E+22,Y,llm_only,10217
Fundamentals_of_Materials_Instructors_Example 5.41,Materials: Metals,openai/o4-mini,text_only,9.3\times10^{-3},9.31E-03,Y,llm_only,15312
Fundamentals_of_Materials_Instructors_Example 5.42,Materials: Metals,openai/o4-mini,text_only,5.0\times10^{21},4.99E+21,Y,llm_only,12707
Fundamentals_of_Materials_Instructors_Example 5.44,Materials: Metals,openai/o4-mini,text_only,15.9,15.9,N,llm_only,17233
Fundamentals_of_Materials_Instructors_Example 5.45,Materials: Semiconductors,openai/o4-mini,text_only,11.7,11.7,N,llm_only,22036
Fundamentals_of_Materials_Instructors_Example 5.46,Materials: Semiconductors,openai/o4-mini,text_only,"(1.44\times10^{-5},1.30\times10^{-5})","(1.43e-5, 1.30e-5)",Y,llm_only,21605
Fundamentals_of_Materials_Instructors_Example 5.47,Materials: Metals,openai/o4-mini,text_only,0.2884,0.289,Y,llm_only,16919
Fundamentals_of_Materials_Instructors_Example 5.57,Structures: Micro/Nano-structure,openai/o4-mini,text_only,"(32,\;3.2\times10^5)","(32, 320000)",Y,llm_only,22328
Fundamentals_of_Materials_Instructors_Example 5.58,Materials: Metals,openai/o4-mini,text_only,21.8,8.6,N,llm_only,27358
Fundamentals_of_Materials_Instructors_Example 5.59,Materials: Metals,openai/o4-mini,text_only,-6.81,4.8,N,llm_only,14150
Fundamentals_of_Materials_Instructors_Example 5.62,Materials: Metals,openai/o4-mini,text_only,2.38,2.38,Y,llm_only,11418
Fundamentals_of_Materials_Instructors_Example 5.63,Materials: Metals,openai/o4-mini,text_only,2.67,2.83,N,llm_only,15519
Fundamentals_of_Materials_Instructors_Example 5.64,Materials: Metals,openai/o4-mini,text_only,1.5\times10^{24},1.49E+24,N,llm_only,15392
Fundamentals_of_Materials_Instructors_Example 5.65,Materials: Metals,openai/o4-mini,text_only,"(2.63, 97.37)","(2.6, 97.4)",N,llm_only,14731
Fundamentals_of_Materials_Instructors_Example 5.66,Materials: Metals,openai/o4-mini,text_only,"(96.44,3.56)","(96.4, 3.6)",N,llm_only,12933
Fundamentals_of_Materials_Instructors_Example 6.8,Materials: Metals,openai/o4-mini,text_only,4.08\times10^{-3},4.1E-03,Y,llm_only,13493
Fundamentals_of_Materials_Instructors_Example 6.9,Materials: Metals,openai/o4-mini,text_only,2.78\times10^{-3},2.78,N,llm_only,15771
Fundamentals_of_Materials_Instructors_Example 6.10,Materials: Metals,openai/o4-mini,text_only,2.28\times10^{-14},2.3E-11,N,llm_only,17916
Fundamentals_of_Materials_Instructors_Example 6.11,Materials: Metals,openai/o4-mini,text_only,8.8\times10^{-15},8.72E-15,Y,llm_only,41725
Fundamentals_of_Materials_Instructors_Example 6.13,Materials: Metals,openai/o4-mini,text_only,1.45\times10^6,31.3,N,llm_only,22290
Fundamentals_of_Materials_Instructors_Example 6.14,Materials: Metals,openai/o4-mini,text_only,9.33\times10^{-4},0.932,N,llm_only,12460
Fundamentals_of_Materials_Instructors_Example 6.15,Materials: Metals,openai/o4-mini,text_only,0.1254,0.075,N,llm_only,10749
Fundamentals_of_Materials_Instructors_Example 6.17,Materials: Metals,openai/o4-mini,text_only,2.23\times 10^{-6},0.697,N,llm_only,22551
Fundamentals_of_Materials_Instructors_Example 6.19,Materials: Metals,openai/o4-mini,text_only,135,135,N,llm_only,10307
Fundamentals_of_Materials_Instructors_Example 6.20,Materials: Metals,openai/o4-mini,text_only,"(1.4\times10^{-10},5.9\times10^{-12})","(1.40e-10, 5.86e-12)",Y,llm_only,18454
Fundamentals_of_Materials_Instructors_Example 6.21,Materials: Metals,openai/o4-mini,text_only,9.7\times10^{-15},9.64E-15,Y,llm_only,12527
Fundamentals_of_Materials_Instructors_Example 6.22,Materials: Metals,openai/o4-mini,text_only,6.1\times10^{-12},6E-12,Y,llm_only,14206
Fundamentals_of_Materials_Instructors_Example 6.23,Materials: Metals,openai/o4-mini,text_only,900,901,N,llm_only,9823
Fundamentals_of_Materials_Instructors_Example 6.24,Materials: Metals,openai/o4-mini,text_only,948,948,Y,llm_only,12428
Fundamentals_of_Materials_Instructors_Example 6.25,Materials: Metals,openai/o4-mini,text_only,1.43\times10^3,1427,N,llm_only,10898
Fundamentals_of_Materials_Instructors_Example 6.26,Materials: Metals,openai/o4-mini,text_only,4.8\times 10^{-13},4.8E-13,N,llm_only,17413
Fundamentals_of_Materials_Instructors_Example 6.27,Materials: Metals,openai/o4-mini,text_only,"(3.53\times10^{-4},3.16\times10^{5},1.16\times10^{-14})","(3.5e-4, 315700, 1.1e-14)",N,llm_only,25925
Fundamentals_of_Materials_Instructors_Example 6.28,Materials: Metals,openai/o4-mini,text_only,"\bigl(9.8\times10^{-6},1.38\times10^{5},3.8\times10^{-12}\bigr)","(1.05e-5, 138300, 3.8e-12)",Y,llm_only,24290
Fundamentals_of_Materials_Instructors_Example 6.32,Materials: Metals,openai/o4-mini,text_only,8.83\times10^{2},884,N,llm_only,20794
Fundamentals_of_Materials_Instructors_Example 6.33,Materials: Metals,openai/o4-mini,text_only,1.21\times10^{-8},1.21E-08,N,llm_only,11523
Fundamentals_of_Materials_Instructors_Example 6.34,Materials: Metals,openai/o4-mini,text_only,1108,1381,Y,llm_only,12064
Fundamentals_of_Materials_Instructors_Example 6.35,Properties: Optical,openai/o4-mini,text_only,"(4.9\times10^{-14},1.10)","(4.81e-14, 1.08)",Y,llm_only,22557
Fundamentals_of_Materials_Instructors_Example 6.38,Materials: Metals,openai/o4-mini,text_only,0.66,0.66,Y,llm_only,18308
Fundamentals_of_Materials_Instructors_Example 6.39,Materials: Metals,openai/o4-mini,text_only,1.22\times10^{5},120700,N,llm_only,16662
Fundamentals_of_Materials_Instructors_Example 6.40,Materials: Metals,openai/o4-mini,text_only,4.6,4.61,N,llm_only,11596
Fundamentals_of_Materials_Instructors_Example 6.41,Materials: Metals,openai/o4-mini,text_only,1009,1283,Y,llm_only,19599
Fundamentals_of_Materials_Instructors_Example 6.42,Materials: Metals,openai/o4-mini,text_only,5.6\times10^{25},5.44E+25,N,llm_only,23838
Fundamentals_of_Materials_Instructors_Example 6.43,Materials: Semiconductors,openai/o4-mini,text_only,"(1.2\times10^{18},\;1.47\times10^{-6},\;1.15\times10^{-6})","(3.63e17, 1.23, 0.343)",N,llm_only,35165
Fundamentals_of_Materials_Instructors_Example 6.44,Materials: Semiconductors,openai/o4-mini,text_only,0,1.53,N,llm_only,76421
Fundamentals_of_Materials_Instructors_Example 6.45,Materials: Polymers,openai/o4-mini,text_only,2.7\times10^{-7},2.7E-07,Y,llm_only,11995
Fundamentals_of_Materials_Instructors_Example 6.46,Materials: Polymers,openai/o4-mini,text_only,7.3\times10^{-11},7.3E-14,N,llm_only,13308
Fundamentals_of_Materials_Instructors_Example 6.47,Materials: Polymers,openai/o4-mini,text_only,2.8\times10^{-7},2.8E-07,Y,llm_only,16338
Fundamentals_of_Materials_Instructors_Example 6.48,Materials: Metals,openai/o4-mini,text_only,495,568,N,llm_only,45173
Fundamentals_of_Materials_Instructors_Example 6.49,Materials: Metals,openai/o4-mini,text_only,4.7\times10^{-13},4.7E-13,Y,llm_only,10715
Fundamentals_of_Materials_Instructors_Example 7.3,Materials: Metals,openai/o4-mini,text_only,1.39\times10^{-3},1.39E-03,Y,llm_only,11542
Fundamentals_of_Materials_Instructors_Example 7.4,Materials: Metals,openai/o4-mini,text_only,475,475,N,llm_only,8518
Fundamentals_of_Materials_Instructors_Example 7.5,Materials: Metals,openai/o4-mini,text_only,71200,71.2,N,llm_only,21791
Fundamentals_of_Materials_Instructors_Example 7.6,Materials: Metals,openai/o4-mini,text_only,13.85,13.8,Y,llm_only,15224
Fundamentals_of_Materials_Instructors_Example 7.7,Materials: Metals,openai/o4-mini,text_only,"(4.485\times10^4,76.254)","(44850, 76.25)",N,llm_only,10870
Fundamentals_of_Materials_Instructors_Example 7.8,Materials: Metals,openai/o4-mini,text_only,9.48,9.5,Y,llm_only,14086
Fundamentals_of_Materials_Instructors_Example 7.9,Materials: Metals,openai/o4-mini,text_only,"(107,207,69,207)","(100.5, 203.7, 69.1, 200.8)",N,llm_only,8203
Fundamentals_of_Materials_Instructors_Example 7.15,Materials: Metals,openai/o4-mini,text_only,"0.3255,\;-0.00594","(0.325, -5.9e-3)",Y,llm_only,10791
Fundamentals_of_Materials_Instructors_Example 7.16,Materials: Metals,openai/o4-mini,text_only,7.80\times10^3,7800,N,llm_only,9755
Fundamentals_of_Materials_Instructors_Example 7.17,Materials: Metals,openai/o4-mini,text_only,0.367,0.367,Y,llm_only,11984
Fundamentals_of_Materials_Instructors_Example 7.18,Materials: Metals,openai/o4-mini,text_only,105.69,105.69,Y,llm_only,13587
Fundamentals_of_Materials_Instructors_Example 7.19,Materials: Metals,openai/o4-mini,text_only,1.0\times10^{11},100,N,llm_only,13878
Fundamentals_of_Materials_Instructors_Example 7.24,Materials: Metals,openai/o4-mini,text_only,"(0.0140,0.00391,0.0102)","(-1.41e-3, -0.40e-2, -1.0e-2)",N,llm_only,12518
Fundamentals_of_Materials_Instructors_Example 7.25,Materials: Metals,openai/o4-mini,text_only,"(1.63,\;1.14,\;0.553)","(1.64, 1.15, 0.56)",N,llm_only,14152
Fundamentals_of_Materials_Instructors_Example 7.30,Materials: Metals,openai/o4-mini,text_only,3.89\times10^5,1.4E+06,N,llm_only,27145
Fundamentals_of_Materials_Instructors_Example 7.31,Materials: Metals,openai/o4-mini,text_only,8.7\times10^4,1.96E+05,N,llm_only,26377
Fundamentals_of_Materials_Instructors_Example 7.37,Materials: Metals,openai/o4-mini,text_only,"(59.66,46.00)","(60, 46)",N,llm_only,13200
